source,title,summary,link,timestamp,full_text
SANAD_Politics,"أخبارنا المغربية - متابعة

حل مطار مراكش المنارة ثانيا كأفضل مطار جهوي على الصعيد الإفريقي بعد    نظيره  “كينغ شاكا أنتر","أخبارنا المغربية - متابعة

حل مطار مراكش المنارة ثانيا كأفضل مطار جهوي على الصعيد الإفريقي بعد    نظيره  “كينغ شاكا أنترنسيونال” الجنوب إفريقي ومتقدما على  مطار شرم الشيخ المصري. ذلك ما توصل إليه استطلاع للرأي  أجرى على أكثر من11 مليون  مسافر ينتمون لحوالي مائة جنسية  مختلفة ب240 مطارا عبر العالم، قامت به مؤسسة  “سكاتراكس” رائد تصنيف شركات الطيران على المستوى العالمي وهم استقراء انطباعات  المسافري",,,"أخبارنا المغربية - متابعة

حل مطار مراكش المنارة ثانيا كأفضل مطار جهوي على الصعيد الإفريقي بعد    نظيره  “كينغ شاكا أنترنسيونال” الجنوب إفريقي ومتقدما على  مطار شرم الشيخ المصري. ذلك ما توصل إليه استطلاع للرأي  أجرى على أكثر من11 مليون  مسافر ينتمون لحوالي مائة جنسية  مختلفة ب240 مطارا عبر العالم، قامت به مؤسسة  “سكاتراكس” رائد تصنيف شركات الطيران على المستوى العالمي وهم استقراء انطباعات  المسافرين حول39 خدمة ومنتوجا مطاريا من قبيل إجراءات التسجيل والوصول  والإركاب.يذكر أن مطار مراكش المنارة، يقوم بتأمين رحلات جوية داخلية ودولية من  وإلى عدد من الدول الأوروبية والعربية ويتوفر على محطتين جويتينف، فيما تصل طاقته  الاستيعابية  إلى4,5 مليون مسافر في السنة."
SANAD_Politics,"أخبارنا المغربية 
اشتعلت أسعار الأكياس البلاستيكية في عدد من المدن المغربية، بعدما قادت مصالح وزارة الداخلية حملة كبيرة ","أخبارنا المغربية 
اشتعلت أسعار الأكياس البلاستيكية في عدد من المدن المغربية، بعدما قادت مصالح وزارة الداخلية حملة كبيرة لوقف انتشارها، حيث قفزت الأسعار إلى مستويات قياسية لتبلغ سعر ال80 درهما في السوق السوداء، بعدما كانت لا تتجاوز 20 درهما . و قالت مصادر يومية ""المساء"" إن ارتباط القطاع بعدد من المنتجين في إطار معامل غير مهيكلة أدى إلى استمرار انتشار هذه الأكياس، غير أن رصدها من طرف رجال وأعوان الس",,,"أخبارنا المغربية 
اشتعلت أسعار الأكياس البلاستيكية في عدد من المدن المغربية، بعدما قادت مصالح وزارة الداخلية حملة كبيرة لوقف انتشارها، حيث قفزت الأسعار إلى مستويات قياسية لتبلغ سعر ال80 درهما في السوق السوداء، بعدما كانت لا تتجاوز 20 درهما .
و قالت مصادر يومية ""المساء"" إن ارتباط القطاع بعدد من المنتجين في إطار معامل غير مهيكلة أدى إلى استمرار انتشار هذه الأكياس، غير أن رصدها من طرف رجال وأعوان السلطة مكن من وقف أنشطتها بشكل صارم، فيما لازال عدد من التجار يحتفظون بمخزون مهم يتم ترويجه بأسعار مرتفعة بفعل الإقبال الكبير للمواطنين،على بعد حوالي شهرين من عيد الأضحى.
واشتكى تجار البيع بالتقسيط من غياب بديل حقيقي للأكياس البلاستيكية التي ارتبطت بالسلوك الاستهلاكي للمواطنين المغاربة، خاصة أن ما تم طرحه لحد الآن يبقى سعره مرتفعا، و من ذلك بعض الأكياس الورقية التي يصل سعر بيع الواحدة منها إلى 50 سنتيما، مما زاد في رفع التكاليف على التجار.
وأضافت اليومية أن التنسيقية ترى أن مهلة 6 أشهر التي منحت لمهنيي القطاع قصد الانتقال نحو بدائل عن صناعة البلاستيك غير كافية، بالنظر إلى أوضاعهم المالية و الديون المتراكمة لدى البنوك، وهو ما يفرض على الحكومة أن تجالسهم من أجل التطبيق المشترك للقانون، خاصة أن الدولة ظلت تستخلص24  مليار سنتيم سنويا كديون على المواد الأولية المستوردة."
SANAD_Politics,"أخبارنا المغربية - و م ع
وقع المغرب والبنك الإسلامي للتنمية اليوم الثلاثاء بالرباط٬ على اتفاقيات قروض بقيمة 2,5 مليار در","أخبارنا المغربية - و م ع
وقع المغرب والبنك الإسلامي للتنمية اليوم الثلاثاء بالرباط٬ على اتفاقيات قروض بقيمة 2,5 مليار درهم لانجاز مشاريع تهم الكهرباء والماء الشروب والطرق القروية. ويهم القرض الأول الذي تصل قيمته إلى 200 مليون دولار (1,7 مليار درهم) إنجاز المركب الكهرومائي ""مدز المنزل"" بقوة 170 ميغاواط .ويتشكل هذا المشروع من منشأتين كهرومائيتين مرتبطتين بسدي مدز وعين تمدرين بمنطقة صفرو اللتين تعدان",,,"أخبارنا المغربية - و م ع
وقع المغرب والبنك الإسلامي للتنمية اليوم الثلاثاء بالرباط٬ على اتفاقيات قروض بقيمة 2,5 مليار درهم لانجاز مشاريع تهم الكهرباء والماء الشروب والطرق القروية.
 
ويهم القرض الأول الذي تصل قيمته إلى 200 مليون دولار (1,7 مليار درهم) إنجاز المركب الكهرومائي ""مدز المنزل"" بقوة 170 ميغاواط .ويتشكل هذا المشروع من منشأتين كهرومائيتين مرتبطتين بسدي مدز وعين تمدرين بمنطقة صفرو اللتين تعدان من مكونات البرنامج الانمائي الشامل لاعالي نهر سبو.
 
وسيساهم هذا المركب الذي يندرج في إطار الإستراتيجية الطاقية الوطنية الرامية إلى تثمين الموارد الوطنية وتطوير الطاقات المتجددة٬ في تعزيز تزويد البلاد بالطاقة في أحسن الظروف من حيث النجاعة والكلفة.
 
أما القرض الثاني الذي تقدر قيمته ب84,79 مليون دولار (720 مليون درهم ) فيهم مشروع تزويد ثمانية أقاليم بالماء الشروب وهي مراكش والصويرة والحوز وقلعة السراغنة وشيشاوة ومكناس وزاكورة والفحص انجرة.
ويندرج هذا المشروع في إطار تعميم الولوج إلى الماء الصالح للشرب بالمناطق القروية وتأمين تزويد المناطق الحضرية بالماء الشروب. ويهدف الى تحسين ظروف العيش لدى ساكنة قروية تقدر ب427 ألف نسمة وكذا تعزيز أنظمة الربط بالنسبة لساكنة حضرية تبلغ 261 ألف نسمة في أفق 2030.
 
كما سيساهم البنك الإسلامي للتنمية في البرنامج الوطني الثاني للطرق القروية بمبلغ 11 مليون دولار (93 مليون درهم) الذي يتوخى فك العزلة عن المناطق القروية في اقليم شفشاون .
 
وأكد وزير الاقتصاد والمالية نزار بركة في كلمة خلال حفل التوقيع على أهمية هذه المشاريع مشيدا بعلاقات التعاون القائمة بين المغرب والبنك الاسلامي للتنمية.
 
من جانبه جدد رئيس البنك الاسلامي للتنمية احمد محمد علي حرص البنك على مواكبة ودعم المشاريع التنموية السوسيو اقتصادية للمملكة.
 
ووقع هذه الاتفاقيات كل من وزير الاقتصاد والمالية ورئيس البنك الاسلامي للتنمية ٬ومدير صندوق تمويل الطرق احمد أمزيل والمدير العام للمكتب الوطني للكهرباء والماء الصالح للشرب علي الفاسي الفهري وذلك بحضور وزير التجهيز والنقل والوزير المكلف بالميزانية على التوالي السيدان عزيز رباح وادريس الازمي الادريسي.
 
ويذكر أن مجموع التمويلات التي قدمها البنك الاسلامي للتنمية للمغرب منذ 2007 الى غاية 2012 فاقت 8,1 مليار درهم همت قطاعات حيوية من قبيل الكهربة القروية والماء الصالح للشرب وشبكة الطرق السيارة والربط السككي علاوة على تمويل عمليات التجارة الخارجية."
SANAD_Politics,أعلنت أوراسكوم كونستراكشون ليميتد أن التحالف الذي يجمع بين شركة أوراسكوم للإنشاءات وشركة FCC Aqualia - إحدى الشركات التا,أعلنت أوراسكوم كونستراكشون ليميتد أن التحالف الذي يجمع بين شركة أوراسكوم للإنشاءات وشركة FCC Aqualia - إحدى الشركات التابعة لمجموعة FCC قد وقع عقدا لتنفيذ محطة لمعالجة مياه الصرف الصحي بأبو رواش في مصر بنظام الـEPC  بقيمة تعادل حوالي 320 مليون دولار أميركي. وستعمل المحطة بطاقة 1.6 مليون متر مكعب في اليوم، وتتكون من وحدات معالجة أولية وثانوية، ومن المقرر أن يتم إنشاؤها على مراحل في 37 شهرا.,,,أعلنت أوراسكوم كونستراكشون ليميتد أن التحالف الذي يجمع بين شركة أوراسكوم للإنشاءات وشركة FCC Aqualia - إحدى الشركات التابعة لمجموعة FCC قد وقع عقدا لتنفيذ محطة لمعالجة مياه الصرف الصحي بأبو رواش في مصر بنظام الـEPC  بقيمة تعادل حوالي 320 مليون دولار أميركي. وستعمل المحطة بطاقة 1.6 مليون متر مكعب في اليوم، وتتكون من وحدات معالجة أولية وثانوية، ومن المقرر أن يتم إنشاؤها على مراحل في 37 شهرا. وبمجرد الانتهاء من أعمال الإنشاء، ستخدم المحطة 6 ملايين نسمة. ويشمل العقد التشغيل والصيانة (O&M) للمحطة لمدة 3 سنوات، وذلك يعزز من تركيز أوراسكوم على استراتيجيتها الهادفة إلى زيادة الدخل من خلال تنفيذ أعمال التشغيل والصيانة في مجال البنية التحتية. كما تتشارك حاليا شركتا التحالف أوراسكوم وAqualia New Europe  مناصفة في ملكية وتشغيل محطة معالجة مياه الصرف الصحي بالقاهرة الجديدة، أول مشروع شراكة بين القطاعين العام والخاص (PPP) في مصر.
SANAD_Politics,مددت محكمة التمييز أجل الحكم في الطعن المقدم من البنك التجاري الكويتي على حكم الاستئناف الصادر لمصلحة شركة دار الاستثمار,مددت محكمة التمييز أجل الحكم في الطعن المقدم من البنك التجاري الكويتي على حكم الاستئناف الصادر لمصلحة شركة دار الاستثمار وشركات أخرى في القضية التي يتنازع فيها الطرفان بشأن ملكية %19.2 من أسهم بنك بوبيان، وذلك إلى تاريخ 27 ديسمبر الجاري. وكانت الإدارة العامة للتنفيذ قد خاطبت الشركة الكويتية للمقاصة في 7 نوفمبر الماضي في كتاب رسمي، لتنفيذ نص حكم الاستئناف الصادر لمصلحة شركة دار الاستثمار و5 شركات أ,,,"مددت محكمة التمييز أجل الحكم في الطعن المقدم من البنك التجاري الكويتي على حكم الاستئناف الصادر لمصلحة شركة دار الاستثمار وشركات أخرى في القضية التي يتنازع فيها الطرفان بشأن ملكية %19.2 من أسهم بنك بوبيان، وذلك إلى تاريخ 27 ديسمبر الجاري. وكانت الإدارة العامة للتنفيذ قد خاطبت الشركة الكويتية للمقاصة في 7 نوفمبر الماضي في كتاب رسمي، لتنفيذ نص حكم الاستئناف الصادر لمصلحة شركة دار الاستثمار و5 شركات أخرى، وفقاً لما جاء بمنطوقه بعد أن أصبح نهائياً وواجب النفاذ. ونص الحكم بإبطال عقود بيع الأسهم المؤرخة في 30 نوفمبر 2008 المبرمة بين الشركات المستأنفة من الثانية إلى السادسة وبين البنك المستأنف، ضد الأول ببيع أسهم بنك بوبيان والبالغ إجمالي عددها 221 مليون سهم، بحسب ما ورد في صحيفة ""القبس"" الإلكتروني. كما نص الحكم على إعادة الحال لما كانت عليه قبل التعاقد وأهمها رد الأسهم إلى ملكية الشركات البائعة وريعها وفوائدها والمزايا التي تحصل عليها منها البنك المستأنف ضده الأول، وإبطال كل التصرفات التي أجراها على حساب الشركة المستأنفة لديه بعد تاريخ البيع، وألزمت المستأنف ضده الأول بمصاريف التقاضي عن الدرجتين. على صعيد متصل، أفادت مصادر ذات صلة بأن ""المقاصة"" قد ترجئ نقل ملكية الأسهم لحين النطق بحكم التمييز، تحسباً لاحتمالات صدور حكم يلغي حكم الاستئناف وإبقاء الوضع كما هو عليه أو حصول ""التجاري"" على حكم بالحجز على تلك الأسهم مقابل ديون دار الاستثمار. ومن جانبها، خاطبت دار الاستثمار قائمة الدائنين لها بان المحكمة أرجأت الموعد الجديد للنطق بحكم التمييز بشأن نزاعها مع البنك التجاري حول أسهم بنك بوبيان."
SANAD_Politics,"استقالة أبرز مستشاري أحيزون بعد ""فضيحة"" اتصالات المغرب في إسبانيا‏

 
أخبارنا المغربية 
قدم رئيس الإدارة الجماعية لاتصال","استقالة أبرز مستشاري أحيزون بعد ""فضيحة"" اتصالات المغرب في إسبانيا‏

 
أخبارنا المغربية 
قدم رئيس الإدارة الجماعية لاتصالات المغرب،  استقالته من منصبه بسبب خلاف مع إدارة الشركة حول تدبير الأزمة التي خلفها قرار انسحاب اتصالات المغرب من عملية العبور ""مرحبا 2015"" بميناء الجزيرة الخضراء وهو القرار الذي خلف استياء السلطات الإسبانية. وذكرت وكالة ""أندلس ميديا"" اليوم الجمعة ، أن مستشار عبد السلام أحيزون، ا",,,"استقالة أبرز مستشاري أحيزون بعد ""فضيحة"" اتصالات المغرب في إسبانيا‏

 
أخبارنا المغربية 
قدم رئيس الإدارة الجماعية لاتصالات المغرب،  استقالته من منصبه بسبب خلاف مع إدارة الشركة حول تدبير الأزمة التي خلفها قرار انسحاب اتصالات المغرب من عملية العبور ""مرحبا 2015"" بميناء الجزيرة الخضراء وهو القرار الذي خلف استياء السلطات الإسبانية.
وذكرت وكالة ""أندلس ميديا"" اليوم الجمعة ، أن مستشار عبد السلام أحيزون، السيد إسماعيل الحساني، وهو إطار شاب درس بأرقى المعاهد الفرنسية، حاول إقناع إدارة الشركة بالعدول عن قرار الانسحاب من عملية العبور لما سيكون له من أثر سلبي على صورة اتصالات المغرب داخل وخارج البلاد لكنه واجه انتقادات لاذعة من قبل إدارة التسويق بالشركة التي اعتبرته ""قرارا سياديا"".
وخلف قرار شركة اتصالات المغرب الانسحاب من عملية ""مرحبا 2015"" في ميناء الجزيرة الخضراء، ضجة كبيرة حيث وجهت سلطات الميناء رسالة شديدة اللهجة إلى الشركة التي يديرها عبد السلام أحيزون وصفت فيها هذه الأخير ب""الفاقدة للحد الأدنى من المهنية ولأية مصداقية"".
كما أكدت سلطات ميناء الجزيرة الخضراء أنها ستتقدم بشكوى رسمية للسلطات المغربية والإسبانية على حد سواء، للتنديد بقرار شركة عبد السلام أحيزون الانسحاب من عملية ""مرحبا 2015""  بميناء الجزيرة الخضراء، أسبوعا واحدا فقط من إطلاق الترتيبات الخاصة باستقبال مغاربة العالم، الشيء الذي اعتبرته مصادر مقربة من إدارة الميناء الإسباني ""نسفا لعملية العبور"" مما سيحرم المهاجرين المغاربة من خدمات أساسية في الميناء.
وأكد نائب مدير الميناء رافييل أوليفاريس في رسالته إلى مدير التسويق بشركة اتصالات المغرب عبد القادر معمر أن الشركة المغربية ""فقدت كل مصداقية"" لدى سلطات الميناء بعد هذه القرار المفاجئ، حيث لن تستطيع هذه الأخيرة تأمين الخدمات الإضافية للمهاجرين المغاربة الذين يعبرون عبر ميناءي الجزيرة الخضراء وطريفة باتجاه المغرب."
SANAD_Politics,رغم أن الحكومة المصرية ساقت مبرراتها لاتجاهها نحو خفض قيمة الجنيه المصري مقابل الدولار، فإن خبراء وتجارا في السوق السودا,رغم أن الحكومة المصرية ساقت مبرراتها لاتجاهها نحو خفض قيمة الجنيه المصري مقابل الدولار، فإن خبراء وتجارا في السوق السوداء للعملات قالوا إن تجار العملة والمصاربين وبعض شركات الصرافة هم أكبر المستفيدين من هذا الاتجاه الحكومي الذي بدأ البنك المركزي المصري تطبيقه منذ فترة. ومؤخراً، أعلن وزير الاستثمار المصري، أشرف سالمان، أن التأثير القادم بسبب تقلب أسعار العملات الأجنبية، ولمصلحة الاقتصاد المصري، يجع,,,"رغم أن الحكومة المصرية ساقت مبرراتها لاتجاهها نحو خفض قيمة الجنيه المصري مقابل الدولار، فإن خبراء وتجارا في السوق السوداء للعملات قالوا إن تجار العملة والمصاربين وبعض شركات الصرافة هم أكبر المستفيدين من هذا الاتجاه الحكومي الذي بدأ البنك المركزي المصري تطبيقه منذ فترة. ومؤخراً، أعلن وزير الاستثمار المصري، أشرف سالمان، أن التأثير القادم بسبب تقلب أسعار العملات الأجنبية، ولمصلحة الاقتصاد المصري، يجعلنا نقول إن تخفيض قيمة الجنيه لم يعد اختياراً، وقال: ""إما أن نخفض سعر الجنيه أو نضحي بالاحتياطي الأجنبي، والحكومة من منظور اقتصادي ترى أنه لا يجب أن ينخفض الاحتياطي عن هذا الحد"". وتسببت هذه التصريحات التي رد عليها مجلس الوزراء المصري بأن هذه القرارات في يد البنك المركزي، تسببت في موجة من القلق والترقب في سوق الصرافة الذي بدأ يستعد للمعطيات الجديدة، خاصة أن استمرار خفض العملة ينعش سوق المضاربات، وفقاً لتجار عملة وبعض العاملين في شركات الصرافة أو السوق الموازي. الحكومة المصرية بررت خفض قيمة الجنيه بأنه سوف يعمل على جذب الاستثمارات الأجنبية، لكن رئيس شعبة المستوردين بالغرفة التجارية بالقاهرة، أحمد شيحة، قال إن هذا الكلام لا يصح أن يصدر عن وزير حكومي يعرف أن مصر دولة مستوردة وليست مصدرة، وأن أي خفض في قيمة العملة المحلية سيصاحبه ارتفاع شديد في أسعار جميع السلع، سواء المحلية أو المستوردة. وقال شيحة في حديثه لـ""العربية.نت""، إن هذا القرار لا يستفيد منه أحد، سواء الحكومة أو المواطن أو الاقتصاد المصري، ولكن المستفيد الوحيد هو السوق السوداء للعملة الصعبة التي شهدت انتعاشاً كبيراً خلال الفترات الماضية، خاصة أن غالبية شركات الاستيراد تعتمد على تجار العملة في توفير الدولار الغائب دائماً من السوق الرسمي والبنوك. وقال مدير حسابات بإحدى شركات الصرافة ويعمل أيضاً في سوق العملة، لكنه طلب عدم ذكر اسمه، إن الأزمة ليست في خفض أو رفع قيمة العملة المحلية، ولكن أين هو الدولار أساساً؟ وتابع: حجم العملة الصعبة الموجود في السوق السوداء وفي يد كبار تجار العملة يقارب حجم احتياطي النقد الأجنبي، والبنك المركزي يحارب هذه الشريحة ولكن بقرارات تأتي في صالحهم، لأنه كلما زاد الضغط على الجنيه المصري وفي ظل عدم توافره في البنوك يلجأ المستوردون إلى السوق السوداء التي تتحكم في الأسعار بعيداً عن الأسعار التي تحددها البنوك والبنك المركزي."
SANAD_Politics,أعلنت وزارة السياحة المصرية أمس عن وصول عدد السائحين الوافدين إلى مصر في عام 2013 إلى حوالي 9,أعلنت وزارة السياحة المصرية أمس عن وصول عدد السائحين الوافدين إلى مصر في عام 2013 إلى حوالي 9.5 مليون سائح. وأظهرت إحصائيات السياحة للعام 2013 تمكن محافظتي جنوب سيناء والبحر الأحمر من جذب حوالي 71% من حجم السياحة الوافدة إلى مصر، حيث بلغ عدد السائحين القادمين إليهما خلال العام 2013 أكثر من 6.9 مليون سائح، وبلغ عدد السائحين السعوديين الذين زاروا مصر خلال عام 2013 حوالي 208 آلاف سائح مقابل حوالي 242,,,"أعلنت وزارة السياحة المصرية أمس عن وصول عدد السائحين الوافدين إلى مصر في عام 2013 إلى حوالي 9.5 مليون سائح. وأظهرت إحصائيات السياحة للعام 2013 تمكن محافظتي جنوب سيناء والبحر الأحمر من جذب حوالي 71% من حجم السياحة الوافدة إلى مصر، حيث بلغ عدد السائحين القادمين إليهما خلال العام 2013 أكثر من 6.9 مليون سائح، وبلغ عدد السائحين السعوديين الذين زاروا مصر خلال عام 2013 حوالي 208 آلاف سائح مقابل حوالي 242 ألف سائح في عام 2012، بحسب صحيفة ""الرياض"". وقال هشام زعزوع وزير السياحة المصري ""استضافت مصر خلال السنوات الثلاثة الماضية أكثر من 30 مليون سائح، بينهم أكثر من 20% من السائحين العرب، الأمر الذي يؤكد على الدور الرائد الذي تلعبه على صعيد العالم العربي، وبالرغم من الانخفاض الذي شهدناه في العام 2013 والذي كان أقل من 18%، فإننا نسعى اليوم للمحافظة على موقع مصر المحورية وجهة سياحية آمنة ومفضلة للسائحين العرب والأجانب"". ولفت زعزوع إلى أن محافظتي جنوب سيناء والبحر الأحمر اللتين تضمان مقصدي شرم الشيخ والغردقة تأثرتا نسبياً بشكل أقل من باقي الوجهات السياحية المصرية، الأمر الذي رفع حصتهما من حجم السياحة الوافدة إلى مصر إلى 71%، ويعود ذلك بشكل أساسي إلى الثقة التي تحظيان بها من السائحين، حيث تتمتعان بمستوى عال جدا من الأمن والأمان على مدار العام بالرغم من الحراك الذي تعيشه مصر منذ العام 2011."
SANAD_Politics,قالت شركة النفط السعودية الحكومية أرامكو في بيان اليوم الأربعاء إن السعودية رفعت أسعار البيع الرسمية لخامها العربي الخفي,قالت شركة النفط السعودية الحكومية أرامكو في بيان اليوم الأربعاء إن السعودية رفعت أسعار البيع الرسمية لخامها العربي الخفيف إلى المشترين في آسيا لشحنات سبتمبر 50 سنتا عن مستواها في شحنات أغسطس إلى متوسط أسعار خامي عمان ودبي مضافا إليه 0.40 دولار للبرميل. وخفضت الشركة سعر البيع الرسمي لخامها العربي الخفيف إلى شمال غرب أوروبا 0.40 دولار للشحن في سبتمبر بالمقارنة بالشهر السابق إلى المتوسط المرجح لأسعار,,,قالت شركة النفط السعودية الحكومية أرامكو في بيان اليوم الأربعاء إن السعودية رفعت أسعار البيع الرسمية لخامها العربي الخفيف إلى المشترين في آسيا لشحنات سبتمبر 50 سنتا عن مستواها في شحنات أغسطس إلى متوسط أسعار خامي عمان ودبي مضافا إليه 0.40 دولار للبرميل. وخفضت الشركة سعر البيع الرسمي لخامها العربي الخفيف إلى شمال غرب أوروبا 0.40 دولار للشحن في سبتمبر بالمقارنة بالشهر السابق إلى المتوسط المرجح لأسعار خام برنت منقوصا منه 3.05 دولار للبرميل. واستقر السعر الرسمي للخام العربي الخفيف إلى زبائن الولايات المتحدة من دون تغير عند معادل مؤشر أرجوس للخامات العالية المحتوى الكبريتي مضافا إليه 1.55 دولار للبرميل.
SANAD_Politics,"أكد وزير الطاقة والصناعة والثروة المعدنية خالد الفالح في مقابلة مع ""العربية"" أن المحور الأهم في زيارة الرئيس الأميركي، ت","أكد وزير الطاقة والصناعة والثروة المعدنية خالد الفالح في مقابلة مع ""العربية"" أن المحور الأهم في زيارة الرئيس الأميركي، توطين الصناعات السعودية القائمة، وإنشاء صناعات جديدة، مثل الصناعات العسكرية. ولفت الفالح إلى أن كبرى الشركات الأميركية استجابت لدعوتنا رغم ضيق الوقت، حيث لدينا أكثر من 50 شركة أميركية تمثل عصب الاقتصاد الأميركي.",,,"أكد وزير الطاقة والصناعة والثروة المعدنية خالد الفالح في مقابلة مع ""العربية"" أن المحور الأهم في زيارة الرئيس الأميركي، توطين الصناعات السعودية القائمة، وإنشاء صناعات جديدة، مثل الصناعات العسكرية. ولفت الفالح إلى أن كبرى الشركات الأميركية استجابت لدعوتنا رغم ضيق الوقت، حيث لدينا أكثر من 50 شركة أميركية تمثل عصب الاقتصاد الأميركي. ووصف الفالح منتدى الرؤساء التنفيذيين السعودي الأميركي بـ""اليوم التاريخي"" ، لكون اختيار المملكة لاحتضان هذه القمم له دلالة على أهمية العلاقات السياسية والأمنية والاقتصادية. وعاد ليؤكد أن أهمية هذا المنتدى يكمن في توطين صناعات سعودية قائمة، والتي تحتاج لدعم مثل إمدادات الطاقة وإطلاق صناعات عسكرية جديدة حيث سيتم اليوم توقيع 4 مذكرات تفاهم في هذا المجال. كما سنشهد على توقيع صفقات وشراكات في مجال التقنية ومجالات الابتكار وريادة الأعمال والشباب في المملكة."
SANAD_Politics,قال وزير الاستثمار المصري، أشرف سالمان، إن الرئيس عبدالفتاح السيسي سيصدر تعديلات تأجيل ضربية الأرباح الرأسمالية على البو,قال وزير الاستثمار المصري، أشرف سالمان، إن الرئيس عبدالفتاح السيسي سيصدر تعديلات تأجيل ضربية الأرباح الرأسمالية على البورصة خلال 3 أسابيع. وسيعمل بها اعتباراً من تاريخ 17 مايو الجاري، وسيتم رد ما تم تحصيله منذ ذلك التاريخ للمستثمرين.,,,"قال وزير الاستثمار المصري، أشرف سالمان، إن الرئيس عبدالفتاح السيسي سيصدر تعديلات تأجيل ضربية الأرباح الرأسمالية على البورصة خلال 3 أسابيع. وسيعمل بها اعتباراً من تاريخ 17 مايو الجاري، وسيتم رد ما تم تحصيله منذ ذلك التاريخ للمستثمرين. وكان مجلس الوزراء قد قرر منتصف الشهر الجاري تأجيل العمل بضريبة الأرباح الرأسمالية لمدة عامين، بعدما أثارت عاصفة من الانتقادات من المتعاملين وتسببت في خسائر كبيرة للبورصة المصرية. وعلى الرغم من صدور قرار الإلغاء، فإن شركة ""مصر للمقاصة"" مستمرة في استقطاع الضريبة، نظراً لعدم تسلمها قانونا رسميا من رئاسة الجمهورية أو مجلس الوزراء بتأجيل تطبيق الضريبة، وتحديد تاريخ إيقاف العمل بها. وتقوم مصر للمقاصة بتوريد حصيلة الضرائب إلى مصلحة الضرائب بصورة شهرية. وكان رئيس مجلس إدارة البورصة، محمد عمران، قد صرح أن حصيلة ضرائب البورصة بلغت 320 مليون جنيه بنهاية ديسمبر الماضي."
SANAD_Politics,بلغت كمية الشراء من الأسهم المطروحة للاكتتاب العام، من الشركة العربية للإسمنت بمصر، 460,بلغت كمية الشراء من الأسهم المطروحة للاكتتاب العام، من الشركة العربية للإسمنت بمصر، 460.57 مليون سهم مع نهاية تعاملات اليوم الثلاثاء. وكانت كمية الأسهم المعروضة بلغت 24.951 مليون سهما، لتصل بذلك نسبة التخصيص إلى 5.4 %.,,,بلغت كمية الشراء من الأسهم المطروحة للاكتتاب العام، من الشركة العربية للإسمنت بمصر، 460.57 مليون سهم مع نهاية تعاملات اليوم الثلاثاء. وكانت كمية الأسهم المعروضة بلغت 24.951 مليون سهما، لتصل بذلك نسبة التخصيص إلى 5.4 %. كانت الشركة قد أعلنت مطلع الأسبوع الجاري عن تغطية الشريحة الثانية (الطرح الخاص)، والبالغ عددها 59 مليوناً و641 ألفاً و540 سهماً والتي تمثل نسبة 15.75% من أسهم الشركة بمكرر تغطية بلغ ( 11.3 مرة) من عدد الأسهم المطروحة في هذه الشريحة.
